intercolumnar distance ,upper margin,lower margin,exploitation,row number,modular ratio ,interlinear spacing ,weight ,peak number ,modular ratio,class
-0.351118,-0.314793,0.573485,1.670018,-0.185173,0.854712,-1.138838,1.3295860000000002,2.30915,1.72427,X
0.488263,-0.259834,0.050694,-0.755517,0.976743,0.480988,-0.9500860000000001,-0.565377,0.594169,1.193531,I
0.019197,-0.040001,0.288973,-0.042597,0.261718,0.314889,0.295677,-0.42964399999999997,-0.091823,0.237704,F
0.117948,0.23479,0.050694,0.22045599999999999,0.261718,0.314889,0.257927,0.238148,0.18880999999999998,0.261392,A
-0.277055,0.030659,0.44189799999999996,0.131866,0.17234000000000002,-0.6401819999999999,0.52218,0.37594,0.562987,-0.709649,D
-0.00549,-0.259834,0.367214,-0.156667,0.261718,-0.30798400000000004,-0.044076,0.270417,-0.029461,-0.125903,F
-0.079554,0.179832,0.310311,1.1799879999999998,-1.257711,0.9377620000000001,0.446679,0.9721870000000001,0.781258,0.709421,E
4.524702,-0.134216,0.23206999999999997,-2.514351,-0.9001979999999999,-3.713021,-5.744389,-0.723205,-0.777816,-5.063275,F
0.327793,0.50173,0.050694,-1.0183010000000001,0.261718,-1.761353,0.484429,-3.510481,-3.521785,-1.6989290000000001,G
0.006853,0.164129,0.125378,0.5845100000000001,0.261718,-1.678304,-0.081827,-3.5501080000000003,-3.7400559999999996,-1.3779489999999999,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-0.681707,0.069175,-0.645388,-0.185368,-0.536778,A
-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,1.4360600000000001,-1.2143389999999998,-0.793198,0.18880999999999998,2.399261,Y
-0.06721,0.462474,0.10404000000000001,0.463129,0.261718,0.439463,0.484429,0.529399,0.18880999999999998,0.246275,F
0.13029200000000002,-0.456114,0.292529,0.202672,0.261718,0.480988,0.257927,-0.8832469999999999,-0.497183,0.40912800000000005,A
-3.498799,-0.5660310000000001,0.139604,-5.440122,0.976743,-1.636779,-1.138838,-1.033833,1.342524,-0.811092,I
0.63639,-0.063555,0.132491,-0.6317189999999999,0.976743,-0.9723809999999999,-1.5918430000000001,0.44869,1.529613,0.162853,I
-3.4123919999999996,0.148427,0.438342,-1.0477809999999999,-3.22403,-0.183409,-0.38383,1.7177,-0.684271,0.170907,E
0.15498,-0.471816,0.50947,1.205082,0.261718,1.311485,0.106925,0.994922,0.219991,1.249889,A
0.006853,0.407516,0.27474699999999996,-0.083803,0.261718,-0.01731,0.295677,-0.35738000000000003,0.001721,-0.030680000000000002,H
-0.116585,-0.338346,-3.210528,-0.8658290000000001,-1.168333,-7.450257000000001,10.714792,-2.166818,-5.4238550000000005,-6.719324,A
0.056228999999999994,0.43107,-3.210528,-1.133148,0.261718,-0.474083,0.144676,0.941025,0.344717,-0.39566100000000004,A
-0.128929,0.21123699999999998,0.075589,0.526356,0.261718,0.024215,0.257927,0.727301,-0.154186,-0.012042,A
-0.26471100000000003,-0.448263,0.431229,-1.121421,0.261718,-0.557133,-0.38383,-0.060849,-0.466001,-0.170664,F
0.068573,0.148427,0.111153,0.179577,0.261718,-0.598658,-0.119577,-0.087234,-0.8089970000000001,-0.359568,A
0.14263599999999999,0.470326,-2.958023,-0.379737,0.261718,1.560634,0.446679,-0.010272,0.219991,1.256242,A
0.204355,0.36040900000000003,0.139604,0.299019,-0.095795,-1.5952540000000002,0.899684,-0.679249,2.277968,-1.6843299999999999,A
-0.32643,-0.6523939999999999,0.384996,-1.6942220000000001,-0.185173,-1.9274529999999999,-0.685833,-2.795994,-2.118619,-1.409039,E
-0.32643,0.09346900000000001,-3.210528,0.6684140000000001,-0.095795,2.308081,1.541441,0.507479,1.654339,1.376866,X
-0.32643,0.321153,0.285416,-1.944952,-0.9001979999999999,-2.259651,0.257927,-1.197873,0.157628,-2.031771,D
-3.4864550000000003,0.242641,3.2870199999999996,-1.488788,-3.045274,-1.802878,0.295677,0.358582,-2.8669740000000004,-1.6591470000000001,A
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.231839,0.371178,1.154672,-0.341275,0.120479,A
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,-0.183409,-1.554093,0.065585,1.6855200000000001,0.959023,I
0.994361,-0.008597,-0.148465,0.8268840000000001,0.261718,-0.01731,0.446679,0.44468900000000006,-0.497183,-0.126856,A
0.080916,-0.063555,0.349432,0.9686450000000001,-1.347089,0.231839,0.55993,0.12088,-0.216549,0.018806,F
0.327793,0.336855,-0.020434,1.086893,0.261718,0.854712,0.031425,0.579996,0.438262,0.89026,A
-0.116585,0.28189699999999995,0.17516800000000002,-0.15249000000000001,0.261718,1.685209,0.106925,-1.8347959999999999,-1.7132599999999998,1.6019459999999999,E
0.117948,-0.29123899999999997,0.306755,0.25599299999999997,0.17234000000000002,0.14879,0.182426,-0.059723000000000005,-0.154186,0.153897,A
0.389513,-0.220579,-3.210528,-2.624155,0.261718,-1.013906,0.484429,-2.216813,-0.684271,-1.037367,A
0.068573,-0.6523939999999999,0.395665,1.220985,0.261718,0.439463,0.220177,1.062391,0.251173,0.392443,A
-0.252367,0.09346900000000001,0.23918299999999998,-0.021440999999999998,0.17234000000000002,4.1767,1.2016870000000002,-1.7107119999999998,-1.8691669999999998,2.98021,A
-0.47455699999999995,0.446772,-3.210528,-0.7161609999999999,0.351096,3.719926,0.446679,-1.297766,-1.058449,3.171452,A
0.10560399999999999,-0.377602,0.260522,0.107578,0.261718,-0.8062819999999999,0.257927,0.223334,0.001721,-0.7450060000000001,F
0.8462350000000001,-0.09496,0.182281,-1.9810849999999998,0.6192300000000001,-2.59185,-1.440842,-1.353002,0.219991,-1.634627,I
-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.30798400000000004,0.220177,0.081427,-0.466001,-0.279341,F
0.17966700000000002,0.321153,0.24273899999999998,0.045844,0.17234000000000002,-0.22493400000000002,0.333428,0.211627,0.064084,-0.261776,A
-0.116585,0.42321800000000004,0.086258,1.919136,0.261718,0.273364,0.52218,0.40283,0.251173,0.146253,G
-2.4495720000000003,4.835583,0.352988,0.048976,-2.419627,-1.719828,-0.006326,-0.162352,-3.927145,-1.45474,A
0.15498,0.054213,0.164499,-0.048325,0.261718,0.314889,0.257927,-0.037104000000000005,0.46944300000000005,0.25050700000000004,A
-0.128929,-0.134216,0.26407800000000003,0.430695,0.261718,0.14879,-0.270579,-0.955976,-0.9649049999999999,0.41556499999999996,F
-0.33877399999999996,-0.09496,0.527252,1.8572520000000001,-1.257711,1.643684,-1.063338,0.5354369999999999,-0.559546,2.5041290000000003,X
0.47591999999999995,-0.43256000000000006,0.11470899999999999,-0.8709600000000001,0.976743,-1.38763,-1.403091,0.434069,1.747883,-0.409416,I
-0.079554,-0.29123899999999997,0.388552,0.855618,0.261718,-0.183409,0.597681,0.9956209999999999,0.126447,-0.35578200000000004,F
0.31545,-0.047852,0.14315999999999998,-0.574788,0.261718,-0.598658,-0.232828,-2.109038,-1.3390819999999999,-0.30538000000000004,A
0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.8062819999999999,0.069175,0.632534,-0.341275,-0.651133,F
-0.128929,0.705861,0.413447,2.004055,0.6192300000000001,4.135175,1.39044,-0.195786,-0.154186,2.709319,Y
-0.079554,0.250492,0.388552,-0.002584,0.08296100000000001,-1.1800059999999999,0.748682,0.890234,1.716702,-1.3000969999999998,E
-0.017834,0.336855,0.235627,-0.5111439999999999,-0.81082,-1.1800059999999999,0.597681,0.21780100000000002,0.126447,-1.2335639999999999,G
0.031541,-0.024299,0.545034,-2.187595,0.261718,-0.9723809999999999,0.106925,-0.803333,0.032902,-0.812732,E
0.710453,-0.28338800000000003,0.128935,0.601905,0.976743,-1.096956,-0.912336,0.807078,1.342524,-0.394878,I
0.056228999999999994,-0.016447999999999997,0.345875,-0.053786,0.17234000000000002,-0.01731,0.144676,0.49449,0.687713,0.043544,A
0.17966700000000002,-0.29123899999999997,0.228514,1.550427,0.17234000000000002,-0.474083,0.295677,0.762792,-0.43482,-0.46972700000000006,A
-0.252367,-0.401156,0.466793,0.631147,0.261718,-0.391033,0.446679,0.6561819999999999,0.46944300000000005,-0.445858,E
0.15498,-0.471816,0.50947,1.205082,0.261718,0.688613,1.2016870000000002,-0.12493900000000001,-0.060641999999999995,0.070342,A
0.17966700000000002,-0.17347100000000001,0.121822,-1.139205,0.17234000000000002,-0.9723809999999999,0.257927,-1.96385,-1.2455379999999998,-0.895551,A
0.648733,-0.197025,0.029355000000000003,0.335213,-0.185173,-0.6401819999999999,-1.2898399999999999,0.39673400000000003,1.436069,0.306659,I
-0.079554,0.187683,0.335206,0.745008,0.17234000000000002,-0.6401819999999999,0.295677,0.858626,2.340331,-0.614401,X
0.09326,0.10132000000000001,0.313868,0.756586,0.351096,0.480988,0.710932,0.662103,-0.12300499999999999,0.15163,A
-0.412837,-0.7073520000000001,0.356544,1.604166,-0.989576,0.730137,0.220177,0.875984,0.905984,0.65005,E
-0.017834,0.132725,0.125378,1.357345,0.261718,0.273364,0.031425,-0.243354,-1.3390819999999999,0.330854,A
0.14263599999999999,0.43107,0.032912000000000004,-0.486796,0.261718,-0.681707,0.257927,-0.051063,0.064084,-0.627734,G
0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,-0.30798400000000004,0.257927,-1.071576,-0.777816,-0.28888800000000003,A
0.229043,-0.354049,0.182281,0.210878,0.261718,0.480988,0.52218,-0.465854,0.032902,0.261115,A
-0.017834,-0.055704,0.23206999999999997,0.604621,-0.989576,-0.432558,0.220177,0.9109889999999999,0.812439,-0.389067,A
-3.498799,1.035611,-3.210528,0.802954,-4.9222150000000005,1.8928330000000002,-0.723584,0.140275,-0.9649049999999999,2.416825,Y
0.13029200000000002,-0.46396499999999996,0.338762,0.26578,0.261718,0.190314,0.295677,-0.251799,-0.8089970000000001,0.13462000000000002,A
0.056228999999999994,-0.063555,0.310311,-1.048885,0.261718,0.10726500000000001,-0.006326,0.687732,-0.060641999999999995,0.21262899999999998,F
-0.030177999999999996,-0.063555,0.27474699999999996,-0.394925,0.261718,-0.8062819999999999,-0.006326,0.10276500000000001,0.064084,-0.613015,F
0.364825,-0.047852,-0.038216,0.327813,0.261718,0.273364,0.295677,-0.393823,-0.8089970000000001,0.202201,A
1.3770200000000001,-0.063555,0.349432,0.40571999999999997,0.17234000000000002,-1.3045799999999999,-0.044076,-2.223861,-1.5885340000000001,-1.055318,A
0.080916,-0.29123899999999997,0.356544,0.226662,0.261718,-0.723232,0.333428,-0.245878,-0.8089970000000001,-0.709468,F
-0.770809,-0.11066199999999998,0.32809299999999997,0.26205,0.17234000000000002,0.314889,0.144676,-0.031181999999999998,0.219991,0.31766500000000003,D
0.34013699999999997,-0.29909,0.7192970000000001,-0.43481800000000004,0.17234000000000002,0.14879,0.673182,-0.356526,-0.029461,-0.135572,D
1.0437370000000001,-0.401156,0.47390600000000005,0.506215,0.261718,0.06573999999999999,-0.195078,0.51544,-0.8089970000000001,0.315303,A
0.364825,-0.189174,0.5023569999999999,0.22329000000000002,-1.168333,-1.2630549999999998,0.257927,0.065662,-3.147608,-1.140113,F
0.25373,0.219088,0.14315999999999998,0.720541,0.261718,-0.14188399999999998,0.333428,0.634786,-0.310094,-0.178379,A
-0.128929,-0.03215,0.068476,-0.15165499999999998,-0.989576,0.14879,0.295677,-0.345886,0.500624,0.091837,F
0.080916,0.014957,0.064919,0.346104,0.17234000000000002,-0.391033,0.069175,-0.550583,-0.87136,-0.287984,A
0.09326,0.054213,0.37432600000000005,0.37892600000000004,0.261718,-0.6401819999999999,0.446679,1.6145459999999998,0.8748020000000001,-0.686394,H
0.15498,-0.236281,0.015130000000000001,0.558909,0.17234000000000002,1.9758830000000003,-0.081827,-1.318812,-0.715453,1.996861,A
0.648733,0.242641,-0.045329,-0.44415699999999997,0.261718,0.522513,1.352689,0.606634,0.064084,-0.143793,A
0.327793,-0.142067,0.48101800000000006,-2.171392,0.261718,-0.474083,0.748682,-1.2347629999999998,-1.744441,-0.691759,A
0.229043,-0.354049,0.182281,0.210878,0.261718,0.10726500000000001,0.144676,0.253312,-0.37245700000000004,0.144759,A
0.29076199999999996,-0.26768600000000004,0.32453699999999996,-0.396177,-1.0789549999999999,-0.557133,0.220177,-0.252809,-0.466001,-0.49949099999999996,A
-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-1.055431,-1.32759,-1.077439,-0.996086,-0.095512,Y
-0.33877399999999996,-0.09496,0.527252,1.8572520000000001,-1.257711,-0.183409,-3.6303660000000004,2.6739479999999998,0.032902,-1.281966,X
0.31545,-0.330495,0.555703,-0.374098,0.708609,-0.681707,1.42819,0.82496,0.62535,-0.744789,Y
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.439463,-0.119577,-0.059373,0.8748020000000001,0.6071810000000001,E
9.943651,-0.220579,-0.048886,-0.675372,-3.045274,-0.349509,-1.7805950000000001,-0.310783,0.968347,1.0585129999999998,I
0.043885,0.19553399999999999,0.260522,-0.393821,0.261718,-0.8062819999999999,0.446679,-0.9366969999999999,-1.650897,-0.834347,G
-0.042522000000000004,-0.236281,-3.210528,-0.27205100000000004,0.261718,0.647088,0.106925,0.57221,0.438262,0.642141,A
-0.141273,-0.24413200000000002,0.249852,0.593729,0.261718,0.024215,-0.081827,0.282396,-0.341275,0.189073,F
-3.498799,-0.03215,-2.481465,-0.333876,-4.9222150000000005,2.141982,0.597681,-0.039764,0.064084,1.674121,A
0.031541,-2.426761,0.37077,0.77977,0.17234000000000002,1.0208110000000001,0.673182,0.561804,0.18880999999999998,0.639622,A
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-0.474083,0.144676,-0.6304770000000001,-0.12300499999999999,-0.389947,F
0.167323,0.313302,0.16805499999999998,-0.383198,0.261718,-0.266459,0.333428,-1.725623,-1.8379860000000001,-0.280992,A
-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.480988,0.52218,0.8565879999999999,-0.091823,0.24003000000000002,F
-0.017834,-2.426761,0.278304,0.506662,0.17234000000000002,0.10726500000000001,0.484429,0.354991,0.219991,-0.046918,F
0.599358,-2.426761,0.011573,0.5402600000000001,0.976743,0.190314,-0.006326,0.006018,2.059698,0.300113,I
-0.00549,0.48602799999999996,0.11826500000000001,0.44656899999999994,0.261718,-0.6401819999999999,0.182426,0.9272600000000001,0.718895,-0.558863,G
0.364825,-0.149918,0.17161099999999999,0.042769999999999996,0.261718,-0.30798400000000004,0.899684,-0.351595,-0.87136,-0.6210439999999999,F
-0.141273,-1.201976,0.6126050000000001,-0.518872,0.17234000000000002,-0.889332,0.52218,-0.5546989999999999,0.31353600000000004,-0.94658,D
0.21669899999999997,-0.424709,0.306755,-0.043282999999999995,0.261718,1.103861,0.446679,-0.825874,-0.12300499999999999,0.8518889999999999,A
0.488263,-0.49537,0.111153,0.334258,0.976743,-1.470679,-1.818346,0.442535,1.8414279999999998,-0.22880599999999998,I
0.809204,-0.16562000000000002,0.025799000000000002,0.7121270000000001,0.887365,-1.055431,-1.554093,0.54299,1.623157,0.03754,I
0.15498,-0.471816,0.50947,1.205082,0.261718,0.190314,0.220177,-0.701188,-0.8089970000000001,0.16831400000000002,A
-0.153617,-0.03215,0.27119099999999996,0.057241,0.261718,0.439463,0.748682,-0.402016,-0.43482,0.100505,A
-0.696746,-0.055704,-3.210528,0.628849,0.261718,0.522513,0.069175,1.116657,0.001721,0.5638310000000001,W
0.019197,0.588093,0.260522,-1.348758,0.08296100000000001,-0.01731,-0.157328,-1.58622,-0.933723,0.19864500000000002,A
-0.28939899999999996,0.8314799999999999,0.157386,0.987562,0.529852,0.688613,-1.1765889999999999,0.077331,0.62535,1.588506,Y
0.031541,0.171981,0.253409,-0.862994,0.17234000000000002,-0.14188399999999998,0.6354310000000001,-1.523508,-0.029461,-0.348465,H
0.09326,-0.087108,-2.268081,-0.164963,0.261718,0.10726500000000001,0.899684,1.144013,0.9371649999999999,-0.266285,A
0.043885,0.187683,0.303198,-0.717056,-1.79398,1.0623360000000002,0.257927,1.160128,0.31353600000000004,0.9252440000000001,A
0.47591999999999995,-0.43256000000000006,0.11470899999999999,-0.8709600000000001,0.976743,-1.22153,-1.1010879999999998,-0.33249,1.311343,-0.40875300000000003,I
0.006853,-0.26768600000000004,0.40989,0.565443,0.17234000000000002,0.647088,0.106925,-0.39865700000000004,-0.933723,0.6516770000000001,F
0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-1.096956,-1.25209,-0.202096,1.124254,-0.193243,I
0.45123199999999997,-0.26768600000000004,0.335206,-0.8313360000000001,0.261718,0.024215,0.220177,0.9887870000000001,0.032902,0.025485,A
0.056228999999999994,0.187683,-0.031104000000000003,-0.958476,0.261718,-0.515608,0.6354310000000001,-0.44309899999999997,-0.185368,-0.666721,F
-2.276758,0.45462299999999994,0.050694,-2.161546,-4.8328370000000005,-3.256248,-5.970891,1.128422,-1.619716,-4.737184,A
0.031541,-0.09496,-0.031104000000000003,0.803253,0.261718,0.397939,0.144676,-0.5433020000000001,-1.089631,0.38011100000000003,A
0.192011,0.085618,0.278304,-1.3473549999999999,0.261718,-1.2630549999999998,0.144676,0.03452,-0.466001,-1.098897,F
0.31545,0.540986,0.029355000000000003,-0.395163,0.261718,0.231839,0.446679,0.306859,0.40708,0.070764,G
-0.48690100000000003,-0.03215,0.196506,-0.633748,0.261718,-1.055431,-0.38383,-1.283747,0.095265,-0.6414529999999999,C
0.8462350000000001,-0.09496,0.182281,-1.9810849999999998,0.6192300000000001,-1.9274529999999999,-4.460875,-2.986576,-2.118619,-1.8153689999999998,I
0.13029200000000002,0.533135,-0.045329,-0.942602,0.261718,-0.432558,0.220177,-1.213444,-0.341275,-0.396927,G
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.723232,-1.440842,-0.30959899999999996,0.8748020000000001,0.308865,I
0.09326,-0.38545300000000005,0.352988,0.546705,0.261718,0.024215,0.597681,0.551824,0.438262,-0.18340599999999999,A
-3.498799,-0.44041199999999997,-3.210528,-0.36475799999999997,-4.9222150000000005,0.9792860000000001,2.938206,-1.9702959999999998,-3.3970589999999996,0.738751,A
-0.030177999999999996,0.438921,-0.045329,0.766462,0.17234000000000002,0.522513,0.220177,-0.832883,-0.902542,0.470127,A
0.352481,-0.448263,0.196506,-0.5280020000000001,0.976743,-0.349509,-0.9500860000000001,-0.820535,0.843621,0.374481,I
-3.498799,1.035611,-3.210528,0.802954,-4.9222150000000005,2.598755,-1.705095,0.546776,-0.87136,4.0346839999999995,Y
0.068573,-0.087108,0.47034899999999996,-0.099617,0.17234000000000002,1.186911,1.163937,-0.16136199999999998,-0.091823,0.504833,A
0.068573,0.289748,0.107596,1.267115,0.261718,0.14879,0.55993,1.302715,0.344717,-0.051571000000000006,A
0.401857,-0.29909,0.32809299999999997,0.432395,-1.257711,0.522513,0.295677,0.33175,-0.029461,0.42932,A
0.031541,0.666605,-0.09511900000000001,0.010217,0.17234000000000002,-0.889332,0.6354310000000001,0.64562,0.843621,-1.000419,G
0.15498,0.336855,0.068476,0.021525,0.261718,0.06573999999999999,-0.534832,-0.945628,-0.8401790000000001,0.49344099999999996,A
-0.153617,-0.26768600000000004,-3.210528,-0.35177800000000004,-0.006417,0.730137,-0.044076,-0.49577299999999996,-0.060641999999999995,0.82949,A
0.043885,-0.157769,0.228514,-0.21136100000000002,0.261718,0.06573999999999999,0.182426,0.085912,0.344717,0.085713,F
-3.498799,0.329004,0.139604,0.982191,-4.9222150000000005,-0.432558,0.446679,1.470464,-2.77343,-0.5013479999999999,A
-0.141273,1.5537889999999999,0.5414770000000001,-0.649324,-1.257711,0.688613,0.220177,0.851928,0.40708,0.638308,D
-0.141273,0.7294149999999999,0.07914500000000001,0.15170899999999998,0.261718,-0.391033,0.257927,0.44204899999999997,0.282354,-0.375927,F
0.043885,-0.17347100000000001,0.285416,-0.775121,0.17234000000000002,-0.391033,0.333428,-1.807711,-0.996086,-0.41085,F
0.006853,-0.668096,0.477462,1.62168,0.17234000000000002,1.519109,0.52218,-0.216482,-1.183175,1.172519,A
-0.277055,0.038511000000000004,0.42056000000000004,3.9871519999999996,0.17234000000000002,1.26996,0.748682,2.359612,2.652146,0.871116,X
-0.215336,0.28189699999999995,0.107596,0.73922,0.08296100000000001,0.522513,0.031425,-0.0065439999999999995,0.46944300000000005,0.594198,E
0.117948,0.26619499999999996,0.043581,-0.5900350000000001,0.17234000000000002,-0.14188399999999998,0.144676,-0.786034,0.032902,-0.086507,F
0.870923,-0.236281,0.025799000000000002,-1.94155,0.976743,-1.512204,-1.403091,-0.371942,0.531806,-0.534898,I
0.488263,-0.49537,0.111153,0.334258,0.976743,-0.22493400000000002,-1.5918430000000001,0.894331,1.498432,0.941796,I
0.13029200000000002,0.077766,-0.045329,0.285383,-0.095795,0.314889,0.371178,0.103289,-0.091823,0.205867,A
-0.314087,-0.024299,-1.681275,0.307284,0.261718,0.730137,0.446679,0.610633,0.46944300000000005,0.562433,E
0.043885,0.274046,0.182281,0.095763,0.261718,-0.515608,0.182426,0.7853720000000001,-0.216549,-0.439421,F
0.15498,-0.275537,0.41700299999999996,0.813815,0.261718,-0.183409,0.144676,0.6333880000000001,0.219991,-0.12446900000000001,A
-0.252367,0.06991499999999999,0.24629600000000001,0.52355,0.261718,-0.8062819999999999,-0.044076,1.485336,1.093072,-0.588627,E
0.080916,-0.24413200000000002,0.45968000000000003,0.426726,0.261718,-0.10036,0.182426,0.608692,0.157628,-0.062011000000000004,A
-0.412837,-0.346197,0.6019359999999999,2.211191,0.440474,0.605563,-0.8745850000000001,0.893069,2.652146,1.2650299999999999,X
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,0.439463,-0.081827,1.070837,-0.154186,0.564229,A
0.587014,0.399665,0.064919,0.116828,-1.6152229999999999,0.771662,0.144676,-0.982517,-1.183175,0.734556,A
0.192011,0.22693899999999997,0.11826500000000001,-0.472443,0.17234000000000002,-1.470679,-0.157328,-3.3371989999999996,-2.742249,-1.15828,F
-0.190648,-0.024299,0.367214,2.258633,0.17234000000000002,0.522513,0.55993,-0.10565999999999999,0.219991,0.30152399999999996,X
-0.054866,0.179832,0.23918299999999998,-1.170087,0.261718,-0.22493400000000002,0.333428,1.316655,0.9995280000000001,-0.25681,E
0.080916,-0.24413200000000002,0.214288,-0.37914000000000003,0.261718,-0.183409,0.031425,-1.408297,-0.8089970000000001,-0.060251,F
-0.017834,-0.149918,-2.975805,-1.078156,0.08296100000000001,-0.14188399999999998,2.4097009999999996,-0.639991,-0.060641999999999995,-0.6222489999999999,F
0.09326,-0.10281099999999999,0.015130000000000001,-1.203774,0.08296100000000001,-1.38763,-0.232828,-0.667211,0.001721,-1.043527,A
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.10036,0.144676,0.387201,0.095265,-0.03901,A
0.562327,-0.000745,-3.210528,-2.832246,0.261718,0.14879,0.446679,-0.165401,-0.37245700000000004,0.016577,A
0.204355,-0.448263,0.349432,0.689659,0.261718,0.605563,0.333428,0.544932,-0.060641999999999995,0.492453,A
-0.32643,-0.07925700000000001,0.23918299999999998,0.5669350000000001,0.261718,1.145386,0.295677,-0.071158,0.562987,0.9874370000000001,E
-0.128929,-0.409007,0.17516800000000002,-0.256565,0.08296100000000001,2.308081,0.9751850000000001,0.774247,0.718895,1.552063,E
-0.116585,0.06991499999999999,0.068476,-0.783147,0.261718,0.397939,-0.38383,-0.508588,-0.185368,0.7279260000000001,A
-0.042522000000000004,-0.17347100000000001,0.644613,0.089437,-0.989576,-0.598658,-0.9878370000000001,0.81067,1.155435,0.122276,Y
-0.00549,0.36040900000000003,0.28186,-0.213479,-1.168333,-0.30798400000000004,0.408929,0.037083,0.46944300000000005,-0.379133,E
0.229043,-0.008597,0.17516800000000002,0.087408,0.17234000000000002,-0.183409,0.446679,-0.106669,0.531806,-0.288502,A
0.117948,-0.16562000000000002,0.562816,0.567204,0.6192300000000001,0.688613,-1.516343,0.505402,0.095265,1.8048950000000001,Y
-0.00549,0.30545100000000003,0.018686,-0.04009,0.261718,0.06573999999999999,0.144676,-0.088962,-0.621908,0.112053,A
0.229043,-0.000745,0.17161099999999999,-0.002793,0.261718,-0.10036,-0.232828,-0.598384,-0.497183,0.17093,A
-0.00549,-0.22843000000000002,-0.063111,-2.127352,0.17234000000000002,-1.8444029999999998,-0.044076,-2.678705,-2.2121630000000003,-1.5429959999999998,C
0.15498,0.595945,0.036468,-0.126143,0.261718,0.231839,0.52218,0.35852399999999995,-0.060641999999999995,0.046329,A
1.0437370000000001,-0.401156,0.47390600000000005,0.506215,0.261718,-0.10036,0.257927,0.506916,-0.746634,-0.113016,A
0.303106,-0.03215,0.367214,-0.350585,0.17234000000000002,-1.013906,0.446679,-1.9271740000000002,-1.8379860000000001,-1.0243719999999998,A
0.7721720000000001,0.030659,0.075589,0.371824,0.976743,-0.391033,-1.554093,0.559843,1.217798,0.7490220000000001,I
-0.202992,-0.47966800000000004,-3.210528,-0.88764,0.261718,-1.1384809999999999,-0.044076,1.229732,0.31353600000000004,-0.900301,D
0.080916,0.164129,0.19295,0.8190069999999999,0.261718,1.228436,0.824183,0.16969,-0.247731,0.7466109999999999,A
0.068573,0.533135,0.48813100000000004,0.25566500000000003,-0.6320640000000001,-0.432558,0.6354310000000001,0.342079,0.157628,-0.596885,A
0.080916,-0.29123899999999997,0.356544,0.226662,0.261718,0.06573999999999999,0.069175,0.467347,0.157628,0.17160599999999998,F
0.043885,-0.157769,0.32809299999999997,0.552225,0.261718,0.522513,0.484429,0.270941,0.62535,0.319112,A
